Pozo,date,bapd,bppd,bsw,mscf,pco2,temp,Na,pH,SO4,Cl,Fe,bicarb,Press,Ca,criticidad
SHS-75,7/14/2020,6672.12,425.88,94,119.59,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/14/2020,467.2,172.8,73,25,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/14/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-22,7/14/2020,227.7,117.3,66,36,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/14/2020,1284,321,80,75,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/14/2020,2476.8,275.2,90,223,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/14/2020,2988.6,527.4,85,166,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/14/2020,2751.84,272.16,91,241,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/14/2020,612.32,75.68,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/14/2020,4604.91,688.09,87,74,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
SHS-188,7/14/2020,4179.6,980.4,81,132.47,5.1,194,29850.29328,6,55,58800,82,270,160,5720,HIGH RISK
AGR-33,7/15/2020,2041.8,448.2,82,56,8,200,36311.07612,6.1,19,75100,56.1,120,145,8600,HIGH RISK
AGR-52,7/15/2020,91.28,234.72,28,37,11.1,119,10718.11213,6.8,321,21000,44.7,250,150,2440,LOW RISK
AGR-3,7/15/2020,1137.12,98.88,92,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/15/2020,2793,147,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/15/2020,4742.4,249.6,95,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-54,7/15/2020,4173.12,362.88,92,45,18,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK
AGR-14,7/15/2020,1799.52,156.48,92,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/15/2020,1921.043,339.007,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/15/2020,2751.84,272.16,91,219,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/15/2020,459,81,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-111,7/15/2020,161.88,264.12,38,28,7.92,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK
SHS-135,7/15/2020,178.8,119.2,60,68,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/15/2020,1953,1302,60,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/15/2020,2955.39,441.61,87,257,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-234,7/15/2020,270.02,316.98,46,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-261,7/15/2020,1294.06,159.94,89,140,7.75,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK
SHS-81,7/15/2020,726.28,357.72,67,161,9.5,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK
SHS-14,7/15/2020,1394.85,246.15,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/15/2020,2305.8,256.2,90,130,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/15/2020,3893.1,204.9,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/15/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/15/2020,4726.54,467.46,91,459,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/15/2020,6672.12,425.88,94,119.59,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/15/2020,467.2,172.8,73,25,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/15/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-224,7/15/2020,971.7,236.8,80,82,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,HIGH RISK
SHS-22,7/15/2020,227.7,117.3,66,36,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/15/2020,1284,321,80,72,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/15/2020,2476.8,275.2,90,223,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/15/2020,2988.6,527.4,85,166,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/15/2020,2751.84,272.16,91,244,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/15/2020,612.32,75.68,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/15/2020,4604.91,688.09,87,74,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
SHS-188,7/15/2020,4128,1032,80,132.47,5.1,194,29850.29328,6,55,58800,82,270,160,5720,HIGH RISK
AGR-33,7/16/2020,2041.8,448.2,82,56,8,200,36311.07612,6.1,19,75100,56.1,120,145,8600,HIGH RISK
AGR-52,7/16/2020,91.28,234.72,28,37,11.1,115,18466.72808,6.6,300,33400,40.1,350,160,2120,LOW RISK
AGR-3,7/16/2020,1137.12,98.88,92,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/16/2020,2793,147,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/16/2020,4742.4,249.6,95,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-54,7/16/2020,4173.12,362.88,92,45,18,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK
AGR-14,7/16/2020,1799.52,156.48,92,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/16/2020,1921.043,339.007,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/16/2020,2751.84,272.16,91,229,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/16/2020,459,81,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-111,7/16/2020,161.88,264.12,38,28,7.92,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK
SHS-135,7/16/2020,178.8,119.2,60,68,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/16/2020,1953,1302,60,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/16/2020,2955.39,441.61,87,258,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-234,7/16/2020,270.02,316.98,46,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-261,7/16/2020,1294.06,289.8,79,145,7.75,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK
SHS-81,7/16/2020,726.28,357.72,67,171,9.5,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK
SHS-14,7/16/2020,1394.85,246.15,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/16/2020,2305.8,256.2,90,220,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/16/2020,3893.1,204.9,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/16/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/16/2020,4726.54,467.46,91,459,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/16/2020,6672.12,425.88,94,119.59,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/16/2020,467.2,172.368,73,25,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/16/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-224,7/16/2020,971.7,236.8,80,82,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,HIGH RISK
SHS-22,7/16/2020,227.7,117.3,66,36,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/16/2020,1284,322.8,80,72,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/16/2020,2476.8,275.2,90,223,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/16/2020,2988.6,527.4,85,166,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/16/2020,2751.84,271.71,91,244,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/16/2020,612.32,75.68,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/16/2020,4604.91,688.09,87,74.36,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
SHS-188,7/16/2020,4128,1032,80,132.47,5.1,194,29850.29328,6,55,58800,82,270,160,5720,HIGH RISK
AGR-33,7/17/2020,2041.8,448.2,82,56,8,200,36311.07612,6.1,19,75100,56.1,120,145,8600,HIGH RISK
AGR-3,7/17/2020,1137.12,98.88,92,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/17/2020,2793,147,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/17/2020,4742.4,249.6,95,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-54,7/17/2020,4173.12,362.88,92,45,18,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK
AGR-14,7/17/2020,1799.52,156.48,92,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/17/2020,1921.043,339.007,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/17/2020,2752.75,272.25,91,229,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/17/2020,459,81,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-111,7/17/2020,161.88,264.12,38,28,7.92,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK
SHS-135,7/17/2020,178.8,119.2,60,68,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/17/2020,1952.4,1301.6,60,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/17/2020,2954.52,441.48,87,258,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-234,7/17/2020,270.02,316.98,46,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-261,7/17/2020,979.8,400.2,71,148,7.75,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK
SHS-81,7/17/2020,723.6,356.4,67,171,9.5,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK
SHS-14,7/17/2020,1394.85,246.15,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/17/2020,2309.4,256.6,90,220,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/17/2020,3893.1,204.9,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/17/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/17/2020,4726.54,467.46,91,459,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/17/2020,6672.12,425.88,94,114,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/17/2020,468.66,173.34,73,25,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/17/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-224,7/17/2020,971.7,236.8,80,82,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,HIGH RISK
SHS-22,7/17/2020,227.7,117.3,66,36,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/17/2020,1291.2,322.8,80,72,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/17/2020,2476.8,275.2,90,223,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/17/2020,2988.6,527.4,85,166,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/17/2020,2747.29,271.71,91,244,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/17/2020,612.32,75.68,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/17/2020,4607.52,688.48,87,74.36,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
SHS-188,7/17/2020,4128,1032,80,132.47,5.1,194,29850.29328,6,55,58800,82,270,160,5720,HIGH RISK
AGR-33,7/18/2020,2041.8,448.2,82,56,8,200,36311.07612,6.1,19,75100,56.1,120,145,8600,HIGH RISK
AGR-3,7/18/2020,1137.12,98.88,92,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/18/2020,2793,147,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/18/2020,4742.4,249.6,95,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-54,7/18/2020,4173.12,362.88,92,45,18,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK
AGR-14,7/18/2020,1799.52,156.48,92,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/18/2020,1921.043,339.007,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/18/2020,2752.75,272.25,91,229,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/18/2020,460.7,81.3,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-111,7/18/2020,161.5,263.5,38,28,7.92,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK
SHS-135,7/18/2020,178.8,119.2,60,68,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/18/2020,1952.4,1301.6,60,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/18/2020,2954.52,441.48,87,258,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-234,7/18/2020,327.6,257.4,56,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-261,7/18/2020,847.2,564.8,60,152,7.75,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK
SHS-81,7/18/2020,723.6,356.4,67,171,9.5,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK
SHS-14,7/18/2020,1394.85,246.15,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/18/2020,2309.4,256.6,90,220,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/18/2020,3893.1,204.9,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/18/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/18/2020,4726.54,467.46,91,459,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/18/2020,6669.3,425.7,94,114,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/18/2020,468.66,173.34,73,25,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/18/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-224,7/18/2020,971.7,236.8,80,60,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,HIGH RISK
SHS-22,7/18/2020,227.7,117.3,66,36,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/18/2020,1291.2,322.8,80,72,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/18/2020,2476.8,275.2,90,223,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/18/2020,2988.6,527.4,85,166,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/18/2020,2747.29,271.71,91,244,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/18/2020,612.32,75.68,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/18/2020,4607.52,688.48,87,74.36,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
SHS-188,7/18/2020,4128,1032,80,132.47,5.1,194,29850.29328,6,55,58800,82,270,160,5720,HIGH RISK
AGR-33,7/19/2020,2041.8,448.2,82,56,8,200,36311.07612,6.1,19,75100,56.1,120,145,8600,HIGH RISK
AGR-3,7/19/2020,1137.12,98.88,92,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/19/2020,2793,147,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/19/2020,4742.4,249.6,95,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-54,7/19/2020,4173.12,362.88,92,45,18,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK
AGR-14,7/19/2020,1799.52,156.48,92,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/19/2020,1921.043,339.007,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/19/2020,2752.75,272.25,91,229,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/19/2020,460.7,81.3,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-111,7/19/2020,161.5,263.5,38,28,7.92,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK
SHS-135,7/19/2020,178.8,119.2,60,68,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/19/2020,1952.4,1301.6,60,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/19/2020,2954.52,441.48,87,258,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-234,7/19/2020,327.6,257.4,56,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-261,7/19/2020,847.2,635.4,55,152,7.75,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK
SHS-81,7/19/2020,723.6,356.4,67,171,9.5,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK
SHS-14,7/19/2020,1394.85,246.15,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/19/2020,2309.4,256.6,90,220,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/19/2020,3893.1,204.9,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/19/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/19/2020,4726.54,467.46,91,459,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/19/2020,6669.3,425.7,94,114,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/19/2020,468.66,173.34,73,25,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/19/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-224,7/19/2020,971.7,124.8,92,70,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,HIGH RISK
SHS-22,7/19/2020,227.7,117.3,66,36,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/19/2020,1291.2,322.8,80,72,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/19/2020,2476.8,275.2,90,223,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/19/2020,2988.6,527.4,85,166,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/19/2020,2747.29,271.71,91,244,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/19/2020,612.32,75.68,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/19/2020,4607.52,688.48,87,74.36,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
SHS-188,7/19/2020,4128,1032,80,132.47,5.1,194,29850.29328,6,55,58800,82,270,160,5720,HIGH RISK
AGR-33,7/20/2020,2041.8,448.2,82,56,8,200,36311.07612,6.1,19,75100,56.1,120,145,8600,HIGH RISK
AGR-3,7/20/2020,1137.12,98.88,92,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/20/2020,2793,147,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/20/2020,4742.4,249.6,95,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-54,7/20/2020,4173.12,362.88,92,45,18,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK
AGR-14,7/20/2020,1799.52,156.48,92,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/20/2020,1921.043,339.007,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/20/2020,2752.75,272.25,91,229,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/20/2020,460.7,81.3,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-111,7/20/2020,161.5,263.5,38,28,7.92,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK
SHS-135,7/20/2020,178.8,119.2,60,68,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/20/2020,1952.4,1301.6,60,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/20/2020,2954.52,441.48,87,258,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-234,7/20/2020,327.6,257.4,56,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-261,7/20/2020,776.6,635.4,55,156,7.75,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK
SHS-81,7/20/2020,723.6,356.4,67,171,9.5,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK
SHS-14,7/20/2020,1394.85,246.15,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/20/2020,2309.4,256.6,90,220,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/20/2020,3893.1,204.9,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/20/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/20/2020,4726.54,467.46,91,459,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/20/2020,6669.3,425.7,94,114,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/20/2020,468.66,173.34,73,25,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/20/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-224,7/20/2020,1404,156,90,70,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,HIGH RISK
SHS-22,7/20/2020,227.7,117.3,66,36,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/20/2020,1291.2,322.8,80,72,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/20/2020,2476.8,275.2,90,223,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/20/2020,2988.6,527.4,85,166,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/20/2020,2747.29,271.71,91,244,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/20/2020,612.32,75.68,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/20/2020,4607.52,688.48,87,74.36,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
SHS-188,7/20/2020,4128,1032,80,132.47,5.1,194,29850.29328,6,55,58800,82,270,160,5720,HIGH RISK
AGR-33,7/21/2020,2041.8,448.2,82,56,8,200,36311.07612,6.1,19,75100,56.1,120,145,8600,HIGH RISK
AGR-3,7/21/2020,1137.12,98.88,92,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/21/2020,2793,147,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/21/2020,4742.4,249.6,95,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-54,7/21/2020,4173.12,362.88,92,45,18,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK
